,LFQ intensity BIR_1,LFQ intensity BIR_2,LFQ intensity BIR_3,LFQ intensity CHX_1,LFQ intensity CHX_2,LFQ intensity CHX_3,LFQ intensity DCP2_1,LFQ intensity DCP2_2,LFQ intensity DCP2_3,LFQ intensity NOC_1,LFQ intensity NOC_2,LFQ intensity NOC_3,LFQ intensity MB_1,LFQ intensity MB_2,LFQ intensity MB_3,LFQ intensity OS_1,LFQ intensity OS_2,LFQ intensity OS_3,Only identified by site,Reverse,Potential contaminant,Peptides,Razor + unique peptides,Unique peptides,Sequence coverage [%],Unique + razor sequence coverage [%],Unique sequence coverage [%],Mol. weight [kDa],Q-value,Score,Intensity,MS/MS count,Razor + unique peptides BIR_1,Razor + unique peptides BIR_2,Razor + unique peptides BIR_3,Razor + unique peptides CHX_1,Razor + unique peptides CHX_2,Razor + unique peptides CHX_3,Razor + unique peptides DCP2_1,Razor + unique peptides DCP2_2,Razor + unique peptides DCP2_3,Razor + unique peptides NOC_1,Razor + unique peptides NOC_2,Razor + unique peptides NOC_3,Razor + unique peptides MB_1,Razor + unique peptides MB_2,Razor + unique peptides MB_3,Razor + unique peptides OS_1,Razor + unique peptides OS_2,Razor + unique peptides OS_3,Protein IDs,Majority protein IDs,Protein names,Gene names
538,9976599552,9438300160,9229299712,20768999424,32198000640,36153999360,27740000256,27755999232,30439999488,19125000192,23889000448,20028000256,26288001024,16008999936,9517899776,18237999104,18574999552,23982000128,,,,45,45,45,"66,5","66,5","66,5","80,058",0,"323,31",346280000000,2106,40,42,37,42,42,42,43,44,43,42,43,43,44,39,41,43,42,42,P05165,P05165,"Propionyl-CoA carboxylase alpha chain, mitochondrial",PCCA
539,19823000,16240000,0,682899968,731219968,203040000,151090000,98032000,24736000,441460000,106930000,314420000,404640000,960160000,1218700032,381950016,354350016,130630000,,,,25,25,25,"66,6","66,6","66,6","58,215",0,"162,46",7130400000,216,3,4,0,16,17,13,10,7,3,18,8,17,16,22,21,16,16,9,P05166,P05166,"Propionyl-CoA carboxylase beta chain, mitochondrial",PCCB
540,345310016,501390016,374710016,868270016,838929984,521689984,571929984,585100032,542560000,949720000,441080000,597619968,874769984,1780000000,1706499968,1037800000,1034499968,917699968,,,,22,22,22,"65,7","65,7","65,7","36,112",0,"323,31",16024000000,306,10,14,14,19,14,13,15,14,12,19,11,16,17,22,20,19,19,19,P05198,P05198,Eukaryotic translation initiation factor 2 subunit 1,EIF2S1
541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34023000,32372000,0,,,,2,1,1,"52,6","37,7","37,7","11,514",0,"9,1558",141150000,4,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,P05386,P05386,60S acidic ribosomal protein P1,RPLP1
542,385780000,313809984,290040000,80483000,0,0,106290000,118460000,116400000,149020000,155260000,150160000,150320000,119370000,76411000,83161000,66912000,65874000,,,,5,5,4,53,53,"38,3","11,665",0,"27,722",2452400000,38,5,4,4,2,1,1,2,2,3,3,3,4,3,4,2,2,2,2,P05387,P05387,60S acidic ribosomal protein P2,RPLP2
543,105600000,137360000,121820000,102650000,128640000,105980000,144490000,165100000,148920000,93937000,78323000,90154000,260910000,288950016,296880000,147410000,152470000,139530000,,,,9,9,9,"43,2","43,2","43,2","34,273",0,"94,832",2814100000,105,4,5,5,2,5,6,5,3,6,4,3,5,4,7,7,4,3,4,P05388;Q8NHW5,P05388;Q8NHW5,60S acidic ribosomal protein P0;60S acidic ribosomal protein P0-like,RPLP0;RPLP0P6
544,21907000,27344000,22493000,0,0,0,0,0,0,21792000,0,78552000,36644000,22003000,0,0,0,0,,,,4,4,4,"19,9","19,9","19,9","35,675",0,"9,1976",279410000,10,2,2,2,1,0,1,1,0,0,2,2,4,3,2,0,0,1,0,P05412,P05412,Transcription factor AP-1,JUN
545,0,21021000,15310000,0,0,0,0,0,0,0,0,0,10350000,0,21500000,0,0,0,,,,5,5,5,15,15,15,"46,836",0,"5,4605",177220000,6,2,4,4,0,0,2,2,1,2,2,2,2,3,2,3,1,1,2,P05455,P05455,Lupus La protein,SSB
546,530700000,468100000,483089984,99067000,176780000,182050000,313369984,242330000,301049984,287430016,293809984,224360000,229010000,339680000,819539968,207760000,156240000,212520000,,,,18,17,12,"53,7","52,1","38,6","48,057",0,"323,31",5907100000,156,15,15,15,4,7,8,12,11,9,12,11,11,12,11,12,10,10,10,P05783;CON__H-INV:HIT000015463,P05783,"Keratin, type I cytoskeletal 18",KRT18
547,0,38837000,45267000,38383000,42072000,46862000,41762000,38295000,0,43344000,50705000,47920000,45971000,36960000,32615000,38212000,41843000,50382000,,,,6,6,6,10,10,10,"106,16",0,"19,696",674880000,36,2,3,3,4,2,3,2,4,2,2,3,3,2,4,3,3,3,3,P06400,P06400,Retinoblastoma-associated protein,RB1
548,106460000,101180000,78215000,90314000,114100000,38257000,132070000,104240000,0,102170000,51100000,74185000,152710000,237740000,262140000,302200000,326329984,361360000,,,,12,11,10,"54,5","51,9","48,1","34,095",0,"43,459",3049700000,83,7,6,3,3,4,3,5,5,1,5,2,4,9,9,9,10,10,10,P06493,P06493,Cyclin-dependent kinase 1,CDK1
549,27289000,28301000,22139000,93230000,53551000,19229000,38884000,25270000,46580000,83664000,0,48900000,205130000,1351399936,1930499968,61796000,21658000,10598000,,,,22,22,22,"61,6","61,6","61,6","56,559",0,"257,13",5724100000,97,4,4,2,6,6,3,4,5,2,7,2,5,8,16,21,8,6,2,P06576,P06576,"ATP synthase subunit beta, mitochondrial",ATP5B
550,0,0,0,0,0,0,0,0,0,0,0,412860000,0,0,0,0,0,0,,,,4,4,4,"43,9","43,9","43,9","13,242",0,"8,6471",380580000,9,1,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,P06702,P06702,Protein S100-A9,S100A9
551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19339000,,,,1,1,1,"6,5","6,5","6,5","25,097","0,0017266","2,3491",248940000,11,1,1,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,P06730,P06730,Eukaryotic translation initiation factor 4E,EIF4E
552,1103800064,875830016,962620032,1394599936,1239200000,1288000000,883480000,1077500032,1293600000,935310016,1182400000,1488600064,804969984,629289984,857649984,805329984,777340032,828179968,,,,17,17,17,"58,5","58,5","58,5","47,168",0,"232,58",17033000000,291,15,15,15,15,14,12,15,14,14,15,13,15,15,15,17,15,15,13,P06733;P13929;P09104,P06733,Alpha-enolase,ENO1
553,133720000,158970000,128880000,101820000,131920000,150450000,167090000,174450000,140760000,190330000,145570000,153850000,161290000,221110000,289769984,147350000,161480000,155250000,,,,23,23,20,"37,7","37,7",34,"97,147",0,"91,349",2915500000,162,13,17,11,6,10,10,13,12,9,15,8,10,14,19,14,10,11,10,P06737,P06737,"Glycogen phosphorylase, liver form",PYGL
554,497720000,508280000,357030016,463830016,491560000,333009984,297340000,255910000,243780000,890979968,409209984,470360000,669720000,1226800000,2466500096,876140032,779510016,434569984,,,,12,12,12,"56,8","56,8","56,8","32,575",0,"323,31",14084000000,223,10,9,7,9,8,9,6,7,8,9,9,9,8,10,11,11,10,10,P06748,P06748,Nucleophosmin,NPM1
555,74860000,0,83275000,0,0,0,0,0,0,0,0,0,0,1620000000,4526900224,388600000,474729984,0,,,,7,2,2,"43,7","7,9","7,9","13,92",0,"4,8629",13991000000,33,2,1,2,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,Q16778;P33778;P23527;P06899;Q8N257;Q6DRA6;Q6DN03,Q16778;P33778;P23527;P06899;Q8N257,Histone H2B type 2-E;Histone H2B type 1-B;Histone H2B type 1-O;Histone H2B type 1-J;Histone H2B type 3-B,HIST2H2BE;HIST1H2BB;HIST1H2BO;HIST1H2BJ;HIST3H2BB
556,1447699968,2065200000,1782599936,1475100032,1836999936,1607699968,2804400128,2752800000,2309400064,1782099968,1280000000,1470700032,2416100096,2267599872,1868499968,2060800000,2167000064,2055500032,,,,18,17,17,"58,1","54,5","54,5","36,638",0,"205,93",34122000000,384,13,16,14,13,14,12,12,14,14,15,14,12,13,15,16,15,16,15,P07195;Q6ZMR3;P07864,P07195,L-lactate dehydrogenase B chain,LDHB
557,2357799936,1849699968,2291599872,7381799936,9267399680,6483999744,5478300160,5200799744,3134200064,7376999936,4755500032,4928000000,6512999936,4642599936,3656000000,3935800064,3721799936,3429299968,,,,8,8,8,32,32,32,"20,863",0,"23,24",79024000000,297,8,8,8,8,8,8,7,8,7,8,7,8,8,8,6,8,8,8,P07305,P07305,"Histone H1.0;Histone H1.0, N-terminally processed",H1F0
558,57132000,40490000,41118000,0,0,0,0,0,0,31700000,0,47357000,43160000,35790000,0,39161000,41339000,34423000,,,,8,8,8,"27,1","27,1","27,1","38,604",0,"11,436",546650000,17,2,7,4,1,0,1,3,2,2,5,2,3,3,4,0,7,7,5,P07355;A6NMY6,P07355;A6NMY6,Annexin A2;Putative annexin A2-like protein,ANXA2;ANXA2P2
559,20169000,22782000,30024000,22136000,32764000,20384000,39521000,33656000,30031000,0,27539000,30191000,31530000,34541000,35209000,28162000,21506000,29034000,,,,7,7,7,"12,3","12,3","12,3","81,889",0,"9,7267",490450000,29,3,5,3,3,2,2,5,4,4,2,3,2,3,5,3,3,4,4,P07384,P07384,Calpain-1 catalytic subunit,CAPN1
560,4542600192,4171599872,2939000064,3747599872,3848300032,4706800128,5077300224,3864999936,3625200128,4350900224,3867800064,4828899840,2821299968,3834299904,4194700032,4685599744,4800300032,4198099968,,,,24,4,4,"70,5",16,16,"49,67",0,"192,01",73719000000,557,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,P07437;A6NNZ2;CON__ENSEMBL:ENSBTAP00000025008;Q9H4B7,P07437,Tubulin beta chain,TUBB
561,447470016,952070016,650030016,437870016,576840000,491150016,884440000,1013900032,667630016,866849984,412969984,447140000,1057000000,1401299968,1692700032,1308199936,1293500032,981539968,,,,10,10,10,"87,9","87,9","87,9","15,054",0,"135,72",16463000000,219,9,10,8,8,8,9,9,9,9,10,9,8,9,10,9,9,10,10,P07737;CON__P02584,P07737,Profilin-1,PFN1
562,0,107600000,91855000,67817000,79649000,96112000,127110000,98659000,110960000,119330000,0,0,144620000,187470000,322560000,120700000,129290000,124410000,,,,7,7,7,"58,9","58,9","58,9","19,608",0,"97,041",2163900000,47,1,3,2,2,3,2,3,3,2,4,1,0,4,5,6,4,4,3,P07741,P07741,Adenine phosphoribosyltransferase,APRT
563,1258599936,1508199936,1324199936,1166499968,1278400000,1072099968,1419500032,1370300032,1210099968,1613299968,1067299968,1144999936,1509900032,2079699968,2666099968,2835599872,2853499904,2738500096,,,,61,61,61,"53,8","53,8","53,8","170,59",0,"323,31",32355000000,674,43,46,42,34,37,30,41,38,33,44,34,36,42,52,58,53,55,55,P07814,P07814,Bifunctional glutamate/proline--tRNA ligase;Glutamate--tRNA ligase;Proline--tRNA ligase,EPRS
564,547500032,848120000,600120000,761100032,767619968,643030016,775910016,896249984,725670016,858440000,590720000,592979968,1200400000,1977200000,2251899904,1168499968,1178300032,987320000,,,,40,26,26,"54,2","37,2","37,2","84,659",0,"323,31",19542000000,401,17,20,17,15,15,16,18,18,17,17,17,17,20,24,24,20,21,21,P07900;Q14568;Q58FG0;Q58FG1,P07900,Heat shock protein HSP 90-alpha,HSP90AA1
565,33072000,66874000,41458000,307780000,243770000,44787000,48684000,16874000,51315000,472140000,26163000,87963000,298910016,981969984,2312699904,380620000,250790000,73047000,,,,11,11,11,"38,9","38,9","38,9","33,67",0,"70,6",7636100000,103,4,6,6,6,6,3,4,4,5,7,3,5,6,7,10,8,6,4,P07910;P0DMR1;O60812;B7ZW38;B2RXH8,P07910,Heterogeneous nuclear ribonucleoproteins C1/C2,HNRNPC
566,50889000,62554000,43483000,0,27615000,0,0,54877000,0,69972000,0,48557000,74760000,99219000,141540000,106000000,114810000,118240000,,,,7,7,3,"17,7","17,7","10,5","60,801",0,"20,76",1290700000,55,5,3,4,1,2,1,2,3,1,4,1,3,5,7,6,6,6,5,P07947;P06239;P08631,P07947,Tyrosine-protein kinase Yes,YES1
567,0,0,0,0,0,0,22973000,20888000,0,20820000,25160000,22934000,23595000,22156000,26128000,21535000,14342000,0,,,,7,6,6,"18,4","16,8","16,8","58,573",0,"10,652",278000000,11,1,1,0,1,1,0,2,2,0,3,2,2,3,6,5,3,4,0,P07948,P07948,Tyrosine-protein kinase Lyn,LYN
568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4111300,0,,,,1,1,1,"7,1","7,1","7,1","32,562","0,0083965","1,6546",59841000,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,P07992,P07992,DNA excision repair protein ERCC-1,ERCC1
569,0,36174000,28443000,28155000,0,0,21577000,44320000,48764000,25367000,0,0,34748000,60943000,46322000,59931000,57976000,45098000,,,,8,8,8,"14,9","14,9","14,9","75,872",0,"24,246",661100000,47,2,6,4,2,1,0,2,4,2,2,0,0,3,6,7,7,7,5,P08133,P08133,Annexin A6,ANXA6
570,55194000,76337000,52330000,49593000,60312000,67813000,61545000,78751000,74206000,58325000,66087000,66281000,69564000,88015000,104670000,52612000,60453000,63462000,,,,6,6,2,"44,6","44,6","18,7","22,006",0,"20,268",1166100000,65,4,4,3,5,6,5,4,5,5,5,4,4,5,5,5,3,5,4,P08134,P08134,Rho-related GTP-binding protein RhoC,RHOC
571,370180000,399969984,349460000,366929984,408280000,426950016,523360000,494960000,420609984,509040000,424369984,434660000,357529984,436350016,423630016,394569984,429129984,381870016,,,,24,23,22,"45,5","44,4","43,2","85,182",0,"282,68",7400300000,283,14,18,15,14,16,16,15,19,17,18,14,16,14,18,18,15,19,16,P08237,P08237,"ATP-dependent 6-phosphofructokinase, muscle type",PFKM
572,3616800000,5130899968,4196499968,5038900224,5236499968,4439699968,5532000256,5872699904,4872300032,5979599872,4419500032,4372700160,7717799936,11159000064,10613999616,7963800064,8039499776,7414499840,,,,44,44,26,"59,7","59,7","38,1","83,263",0,"323,31",118620000000,959,29,37,34,35,35,34,36,35,34,39,37,34,40,41,43,39,39,39,P08238;Q58FF7,P08238,Heat shock protein HSP 90-beta,HSP90AB1
573,138440000,166260000,140900000,192330000,212150000,226080000,211030000,181080000,174640000,191180000,213800000,208410000,141620000,175910000,173630000,153920000,169100000,136190000,,,,16,16,16,"36,4","36,4","36,4","69,81",0,"154,49",3138600000,127,7,6,8,9,11,11,9,10,7,9,12,13,6,11,13,13,11,10,P08240,P08240,Signal recognition particle receptor subunit alpha,SRPR
574,212480000,260810000,215990000,129860000,162540000,117000000,334750016,303390016,253110000,238520000,171620000,220940000,477380000,545169984,572390016,343940000,355140000,408270016,,,,20,20,20,"47,6","47,6","47,6","64,369",0,"89,742",5708600000,202,10,13,10,7,9,4,13,14,11,12,7,11,15,16,17,15,14,18,P08243,P08243,Asparagine synthetase [glutamine-hydrolyzing],ASNS
575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15793000,0,0,0,,,,2,2,2,"11,4","11,4","11,4","39,33","0,0014476","2,4019",54599000,2,0,0,1,0,0,0,0,0,0,1,0,0,0,1,2,1,1,1,P08397,P08397,Porphobilinogen deaminase,HMBS
576,127870000,149330000,135450000,135300000,168370000,158760000,189630000,185170000,194640000,203190000,119300000,133180000,223530000,247290000,220490000,176570000,169410000,153380000,,,,14,14,14,"45,9","45,9","45,9","43,295",0,"91,621",3170100000,112,8,9,7,7,8,10,10,11,7,9,8,7,10,13,12,9,9,11,P08559;P29803,P08559,"Pyruvate dehydrogenase E1 component subunit alpha, somatic form, mitochondrial",PDHA1
577,41659000,48364000,39443000,85898000,126630000,91524000,111460000,71039000,36870000,90878000,56494000,89903000,127310000,191060000,289180000,140170000,127260000,110070000,,,,7,7,7,"19,7","19,7","19,7","51,556",0,"16,16",2087800000,46,5,5,4,5,4,5,4,5,3,6,3,5,5,6,6,6,6,7,P08621,P08621,U1 small nuclear ribonucleoprotein 70 kDa,SNRNP70
578,168890000,210370000,169460000,152610000,124550000,58994000,131420000,137750000,126010000,900360000,132510000,165230000,469150016,1801500032,4942300160,264810000,209590000,151350000,,,,31,31,29,"69,3","69,3","65,7","53,651",0,"313,61",14745000000,192,9,11,10,10,8,4,6,8,6,18,7,7,17,26,31,14,11,10,P08670;P41219;P17661;Q16352;P07197,P08670,Vimentin,VIM
579,319510016,292049984,259510000,473260000,371420000,310400000,284760000,290569984,292120000,287510016,314089984,283710016,286809984,735720000,576729984,296300000,260110000,214950000,,,,6,6,6,"56,3","56,3","56,3","15,55",0,"104,24",6612600000,163,6,6,5,6,5,5,5,5,5,5,5,5,5,6,6,5,5,4,P08708,P08708,40S ribosomal protein S17,RPS17
580,160540000,188610000,161540000,164940000,179240000,174120000,233070000,229480000,208190000,217320000,151640000,170760000,234270000,306209984,302700000,169460000,181020000,178590000,,,,12,12,8,"46,6","46,6","33,9","40,532",0,"99,393",3640300000,121,10,10,8,9,8,8,7,8,9,11,9,8,10,9,12,10,9,7,P08754,P08754,Guanine nucleotide-binding protein G(k) subunit alpha,GNAI3
581,0,68809000,65211000,0,0,0,106200000,85664000,72321000,0,0,0,118650000,102290000,97117000,131670000,93242000,114980000,,,,8,8,8,"43,7","43,7","43,7","32,854",0,"79,32",1268000000,53,1,2,4,1,1,0,4,5,3,2,0,1,5,5,5,8,7,6,P08865,P08865,40S ribosomal protein SA,RPSA
582,98332000,105970000,108040000,89453000,84068000,80064000,108090000,81568000,62767000,97642000,81760000,95277000,119810000,141020000,167290000,60294000,67421000,43369000,,,,8,8,8,"42,2","42,2","42,2","38,632",0,"14,517",1790300000,49,5,5,5,5,5,3,3,4,4,6,6,4,4,6,8,3,4,4,P09001,P09001,"39S ribosomal protein L3, mitochondrial",MRPL3
583,53943000,52940000,51960000,35052000,49213000,0,48470000,66047000,0,59549000,68631000,30278000,90005000,103750000,291440000,146240000,122710000,126940000,,,,5,5,5,"22,3","22,3","22,3","24,893",0,"16,992",1722400000,38,2,2,2,2,2,1,2,2,1,3,3,2,2,3,5,4,3,4,P09429;B2RPK0,P09429,High mobility group protein B1,HMGB1
584,231600000,207940000,205270000,280600000,284150016,297729984,250600000,245430000,262140000,257670000,283929984,274780000,252140000,299289984,254040000,209800000,196300000,201550000,,,,14,14,14,34,34,34,"47,578",0,"205,34",4319100000,214,12,11,12,11,10,13,11,10,11,9,10,12,12,13,14,9,9,11,P09543,P09543,"2,3-cyclic-nucleotide 3-phosphodiesterase",CNP
585,0,0,0,24613000,0,21639000,0,0,0,0,0,0,0,37634000,72958000,0,17033000,0,,,,8,8,8,"25,9","25,9","25,9","54,177",0,"22,182",507930000,17,1,0,1,2,1,2,0,1,0,2,3,1,2,5,7,0,3,0,P09622,P09622,"Dihydrolipoyl dehydrogenase, mitochondrial",DLD
586,602830016,766929984,672339968,1796499968,1977699968,664259968,626380032,509049984,526009984,4373400064,468910016,645990016,2589600000,4372100096,9276999680,2162099968,1920000000,674000000,,,,19,18,7,"45,7","45,7","21,8","38,746",0,"323,31",42419000000,350,11,12,10,13,12,10,8,11,11,14,9,12,13,15,18,13,15,12,P09651,P09651,"Heterogeneous nuclear ribonucleoprotein A1;Heterogeneous nuclear ribonucleoprotein A1, N-terminally processed",HNRNPA1
587,293740000,350960000,338910016,81186000,92511000,87584000,124610000,115150000,114790000,58226000,140810000,130390000,174670000,111100000,170320000,127740000,120500000,131560000,,,,11,11,11,"55,3","55,3","55,3","28,415",0,"176,21",2770000000,93,9,10,10,4,3,4,5,4,5,4,4,4,7,7,9,4,5,4,P09661,P09661,U2 small nuclear ribonucleoprotein A,SNRPA1
588,16430999552,19779000320,16967999488,20792999936,18591000576,14636000256,13267000320,16659999744,19196999680,16705000448,10613999616,13722999808,18816000000,35904000000,31280001024,16673000448,15946999808,14682000384,,,,58,58,58,"58,5","58,5","58,5","113,08",0,"323,31",341760000000,2173,54,56,54,56,54,51,53,54,55,55,52,54,55,56,56,55,56,53,P09874,P09874,Poly [ADP-ribose] polymerase 1,PARP1
589,276929984,288200000,281140000,271260000,268750016,312209984,243080000,245340000,262540000,268320000,306300000,315980000,217780000,201790000,195290000,264260000,285340000,256540000,,,,26,26,26,"25,2","25,2","25,2","165,91",0,"65,303",4514700000,147,14,12,16,13,13,13,13,11,12,10,15,14,11,14,15,13,11,13,P09884,P09884,DNA polymerase alpha catalytic subunit,POLA1
590,165250000,249130000,228640000,196770000,224640000,236490000,305870016,361950016,258460000,222980000,149710000,170760000,463150016,505529984,304560000,280860000,280920000,242690000,,,,18,18,18,"41,4","41,4","41,4","69,284",0,"132,02",5250000000,193,10,15,12,8,15,9,15,16,10,14,6,10,16,18,18,18,18,16,P09960,P09960,Leukotriene A-4 hydrolase,LTA4H
591,0,0,0,0,0,0,34043000,28227000,24336000,0,0,0,0,0,0,0,0,0,,,,3,1,1,"15,9","6,3","6,3","39,455",0,"18,833",124190000,8,0,0,1,0,1,1,1,1,1,0,1,0,1,0,0,1,1,0,P09972,P09972,Fructose-bisphosphate aldolase C,ALDOC
592,58920000,75364000,49606000,64225000,48768000,97667000,0,70020000,118450000,144440000,269660000,103690000,95503000,296560000,713929984,143590000,131600000,160210000,,,,5,3,3,"53,9","41,4","41,4","13,509",0,"323,31",2796200000,44,3,2,2,3,3,3,1,3,3,2,2,3,3,3,3,3,2,3,Q71UI9;P0C0S5,Q71UI9;P0C0S5,Histone H2A.V;Histone H2A.Z,H2AFV;H2AFZ
593,116120000,108880000,92824000,0,136340000,0,99696000,127700000,106700000,136730000,103470000,116680000,116490000,148940000,144300000,114830000,133420000,118470000,,,,3,3,1,"15,2","15,2","4,9","30,815","0,00030836","3,2622",2208100000,27,2,2,2,1,2,1,3,2,3,2,2,2,3,2,3,2,2,2,P0C7P4,P0C7P4,Putative cytochrome b-c1 complex subunit Rieske-like protein 1,UQCRFS1P1
594,5842599936,6608099840,5439799808,2527200000,2547300096,2150299904,2942000128,2899699968,2692699904,3334299904,2289100032,2494899968,4315500032,7271699968,6714899968,4555400192,4796700160,3942299904,,,,30,29,17,"68,8","66,8","39,9","70,051",0,"323,31",79871000000,915,27,28,29,26,23,21,24,25,26,25,25,26,26,29,27,27,27,27,P0DMV9;P0DMV8,P0DMV9;P0DMV8,Heat shock 70 kDa protein 1B;Heat shock 70 kDa protein 1A,HSPA1B;HSPA1A
595,49870000,59261000,52240000,76434000,64388000,67398000,0,65028000,67715000,0,0,48466000,68102000,155080000,198830000,171880000,199920000,167030000,,,,7,7,7,"36,7","36,7","36,7","27,872",0,"25,97",1904100000,52,5,4,3,2,2,3,1,3,3,1,1,5,4,6,7,7,7,7,P0DN76;Q01081;Q8WU68,P0DN76;Q01081;Q8WU68,Splicing factor U2AF 35 kDa subunit;Splicing factor U2AF 26 kDa subunit,U2AF1;U2AF1L4
596,18854000,18420000,19065000,0,0,20581000,43779000,29877000,17566000,0,16342000,19503000,20989000,23100000,36008000,17953000,23516000,0,,,,5,5,5,"18,9","18,9","18,9","60,586",0,"24,365",356810000,25,3,3,3,0,0,2,3,3,2,0,2,3,4,3,4,4,2,2,P0DN79;P35520,P0DN79;P35520,Cystathionine beta-synthase,CBS
597,0,0,0,127090000,0,0,0,0,0,0,0,0,0,66495000,61494000,0,0,0,,,,4,4,4,"39,8","39,8","39,8","15,237",0,"16,763",477870000,13,0,1,2,3,1,0,0,0,0,1,0,1,0,3,3,2,2,0,P0DPB6,P0DPB6,,
598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3151500,0,0,0,,,,3,1,1,"26,8","6,6","6,6","20,615","0,0088949","1,6182",10287000,2,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,P10114,P10114,Ras-related protein Rap-2a,RAP2A
599,119140000,164920000,132990000,114480000,150550000,149400000,166000000,183280000,145590000,172650000,157590000,165360000,199340000,236610000,181470000,279689984,278460000,266560000,,,,15,15,15,"33,8","33,8","33,8","60,67",0,"95,348",3369400000,124,9,9,6,5,8,8,7,7,9,9,6,8,8,10,12,12,12,11,P10155,P10155,60 kDa SS-A/Ro ribonucleoprotein,TROVE2
600,0,0,0,0,0,0,0,0,0,0,0,0,25345000,26066000,0,0,0,0,,,,2,2,2,"13,2","13,2","13,2","23,399",0,"4,1202",151930000,9,0,1,0,1,1,0,0,1,1,1,0,1,2,2,1,2,1,1,P62070;P10301,P62070;P10301,Ras-related protein R-Ras2;Ras-related protein R-Ras,RRAS2;RRAS
601,156980000,153680000,202960000,204910000,231560000,262010000,226560000,221210000,201400000,172380000,225650000,199870000,143540000,118700000,113050000,225540000,202710000,247640000,,,,17,17,11,"36,6","36,6","26,6","67,585",0,"31,176",3255500000,163,9,11,10,11,12,12,10,11,10,13,13,13,11,9,11,14,17,15,P10398,P10398,Serine/threonine-protein kinase A-Raf,ARAF
602,106189996032,90747002880,104979996672,201950003200,242460000256,201010003968,181339996160,155750006784,194300002304,199930003456,188490006528,149169995776,166799998976,127849996288,71284998144,133949997056,112299999232,121259999232,,,,19,19,3,"41,6","41,6","9,6","21,865",0,"269,96",2649500000000,1356,18,18,17,18,18,19,18,18,17,17,16,19,17,16,15,18,17,16,P10412;P16401,P10412,Histone H1.4,HIST1H1E
603,0,0,0,0,0,0,0,0,0,41080000,0,0,37304000,101240000,72041000,40835000,48038000,0,,,,7,7,7,"18,2","18,2","18,2","68,996",0,"19,962",495190000,30,0,0,0,0,1,0,1,0,0,2,0,0,2,5,7,5,5,1,P10515,P10515,"Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex, mitochondrial",DLAT
604,17295000,13635000,14264000,0,12708000,0,14665000,0,14336000,15794000,0,0,0,0,9403900,20280000,19411000,23987000,,,,3,3,3,"2,1","2,1","2,1","212,88",0,"4,619",213240000,18,2,2,2,1,2,1,2,1,2,2,1,1,1,1,2,2,2,3,P10586;P23468;Q13332,P10586;P23468;Q13332,Receptor-type tyrosine-protein phosphatase F;Receptor-type tyrosine-protein phosphatase delta;Receptor-type tyrosine-protein phosphatase S,PTPRF;PTPRD;PTPRS
605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,1,1,"12,4","12,4","12,4","11,737","0,0098693","1,5333",0,5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,P10599,P10599,Thioredoxin,TXN
606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15503000,0,,,,2,2,2,"7,6","7,6","7,6","42,981","0,0041655","1,9163",81935000,4,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,2,1,P10644,P10644,"cAMP-dependent protein kinase type I-alpha regulatory subunit;cAMP-dependent protein kinase type I-alpha regulatory subunit, N-terminally processed",PRKAR1A
607,0,0,0,0,0,0,0,0,3128399872,1906400000,0,0,0,0,0,1882200064,0,0,,,,2,2,2,"7,4","7,4","7,4","31,462","0,00030694","3,2041",5943000000,14,1,1,1,1,1,1,1,1,2,2,1,1,1,0,0,2,1,1,P10768,P10768,S-formylglutathione hydrolase,ESD
608,126430000,133020000,106780000,143600000,109420000,137500000,150340000,115480000,144990000,113590000,127920000,130400000,155990000,198710000,224200000,161820000,181030000,185270000,,,,18,18,18,"46,8","46,8","46,8","61,054",0,"144,89",2700700000,123,9,9,9,9,8,8,7,9,9,11,11,9,14,18,15,12,15,13,P10809,P10809,"60 kDa heat shock protein, mitochondrial",HSPD1
